S,v
5596.833673646642,0.03223158876624167
5706.13877190433,0.02696704321047772
5770.216516837706,0.026991532326637178
5674.155011121743,0.028875812282798938
5545.82791279012,0.037760586424627984
5663.978467917013,0.029922036472055664
5667.898640121789,0.029122739864620547
5545.58155839469,0.03649019027896535
5682.479169482909,0.029950386174959574
5649.275233101581,0.030860843320806363
5732.750014886423,0.024467918052067418
5651.75258451105,0.027692776365346415
5723.747785482457,0.029169726814656374
5533.710763303835,0.036040284604656164
5739.779319423218,0.025773174038126786
5638.469639437637,0.03155027733986012
5733.901994399606,0.026342142497294177
5692.591571532269,0.026364701769427904
5613.647941459528,0.033018877387349994
5594.821291219967,0.03495007159859289
5755.525555523327,0.023539162689969598
5589.522553405406,0.03069957043229526
5690.127901069057,0.027556989996583105
5714.026236931797,0.02786459987403402
5677.746874317104,0.029698182573737245
5686.529608092666,0.0270093498934104
5714.444110819376,0.027835548075152147
5734.931779593524,0.026209530189472998
5669.731272930342,0.0325097848669608
5549.601816411918,0.03631453517171172
5746.313422390112,0.0240042383225032
5528.012932698861,0.03597261774131235
5768.157676753145,0.026677979506599052
5721.994033741868,0.027083560276956804
5596.250798676985,0.03203731156795131
5659.803380679589,0.028684124272933216
5635.239996149148,0.03338100090110859
5624.186695277047,0.03238124035290216
5618.517303414716,0.030818714644480293
5536.363548281223,0.03748136422786904
5644.195098244755,0.030302932297791196
5714.8096501559985,0.026604589077238665
5663.242267850373,0.030149078574359202
5720.2612678434825,0.028747962505283373
5639.134723161723,0.03376674143685801
5638.579492477518,0.028037767038023194
5716.1351051565725,0.027783456508209136
5636.408857194567,0.030672534701156072
5672.496605393911,0.029937510399201266
5681.494192980982,0.02857062182908488
5637.236900655822,0.03115256535786358
5733.121565792617,0.027298897160895244
5649.422309504639,0.032777359316980795
5609.187797820468,0.03310081429543407
5714.438255733153,0.024064318053440094
5724.914593761604,0.0263999001836695
5783.462137420503,0.02479386117505237
5665.337417876481,0.029922786721065214
5612.781257968222,0.03342508973785936
5690.3011671266395,0.025964306067675497
5706.167816188014,0.025466481147853468
5736.994739339829,0.0276179618724245
5706.390110877751,0.029850579836710238
5585.638456124773,0.03274721238941448
5564.96163406229,0.033656487738595385
5615.11271783932,0.030402751963282126
5606.804561137084,0.030449257597796774
5607.242796945453,0.03492878911847122
5675.896640273533,0.030142278664295304
5581.088784626744,0.033312846345442154
5592.663153709552,0.030263678592318474
5737.2830124789925,0.02740698199488305
5587.766089170195,0.03500587712248456
5665.639197323894,0.029519394202798237
5691.390109609711,0.028750898077363217
5587.806139657057,0.03293858113700458
5662.639292743261,0.03130800957344412
5734.468334452725,0.026589589029029213
5592.206691520891,0.032068018026447376
5625.493134075598,0.03207292154042825
5767.3577871293055,0.027396766393394275
5690.22509441177,0.029505851226636758
5779.472034647585,0.025420000616255642
5645.0351332211785,0.030836502874367806
5672.758464292024,0.031039963803250886
5645.603602673889,0.02777678676458882
5585.0318216483565,0.0345452354198252
5645.7839942004,0.030695823959951334
5671.416549354608,0.030815390449300567
5667.453064820201,0.02928704837475283
5683.516227647989,0.028302441182627636
5766.472773572534,0.024852571877892915
5598.18376237464,0.03438790893216478
5701.2675103213915,0.02785708086189307
5667.2779310195465,0.02902182672090224
5581.67248308219,0.03249668396496491
5646.137028944812,0.02997220222335676
5558.113288748029,0.034865995575243294
5725.545116116706,0.02659109556827947
5707.544828606527,0.027545846088009546
5547.008122578938,0.03715224387549943
5623.22715096144,0.032941889598805174
5682.061169929116,0.028944018925571642
5759.468218753444,0.02279045721045798
5631.254921597711,0.03151774513399016
5758.313079670918,0.025375037718131765
5620.6428851422625,0.031237172843965617
5742.9578700240845,0.02676495783956853
5704.464905537439,0.02815666444936064
5680.8470247697605,0.030069780664108346
5680.353744095109,0.030569549443889493
5767.4094745555285,0.025763999445107204
5634.537432093537,0.03377401550113205
5649.340774685697,0.029016163331342767
5673.708800048845,0.030709700665574765
5731.86099408747,0.027296149049206065
5804.100492250837,0.024383023474195995
5707.486900626472,0.02680374868663916
5692.001010664402,0.029369484444189107
5698.089020937081,0.027469961513341787
5743.359181766479,0.024172973266136977
5680.2531196112695,0.02819217599235653
5708.225497366524,0.03088425208387464
5662.577172794813,0.032619924749167056
5604.694793814266,0.030954349122984292
5706.0993859401,0.02804890933010753
5700.512197533961,0.02853271431345961
5618.9143730658425,0.03229648080219792
5675.942462912366,0.030211593206146855
5674.39315535548,0.03249838915334643
5540.787128074707,0.03834038785907937
5650.143724316367,0.0323968026435928
5814.545526739904,0.0243576044292431
5786.824593839591,0.024621188334118627
5725.64553937735,0.027354673775785553
5640.828965458721,0.03283772589748782
5647.661181188743,0.03215739081794194
5554.039827631281,0.03621712607471342
5709.982590633653,0.031027248651442425
5605.210036204264,0.032591148675046165
5734.548130707292,0.02849017556064402
5712.031936840718,0.029274297817767185
5592.360816812102,0.03501997329445621
5705.058915760464,0.02848317078660423
5675.004833669993,0.029978463177610565
5695.241894982387,0.02762126909377635
5706.98804049881,0.029563408783390026
5709.895187557732,0.02735897668204247
5792.844133768927,0.026790918258107737
5666.784898278064,0.027673248177042697
5673.382462412666,0.030787782441067422
5594.748217218015,0.03492963785720499
5725.987308988516,0.02771887173227726
5666.763777706289,0.030553586415777278
5666.709426205971,0.02738787756124854
5585.974330585095,0.03438119474186142
5668.627964460065,0.03183241727986147
5663.096659795043,0.0291522231286959
5678.201295379566,0.030272369673370852
5637.695745272288,0.032881512427093695
5692.418543352363,0.026399729651976567
5616.794837167318,0.03143844417699492
5710.304045464771,0.026380593651494488
5565.199504135729,0.035145360289253476
5798.576863059421,0.021219099561828627
5622.955230469195,0.03338613682229072
5703.974518156986,0.026305593139644094
5609.631794203602,0.03067802839438155
5609.52300368756,0.03440752972015959
5680.968255747814,0.03055770608953676
5701.1127503463085,0.029370326856093094
5685.339905371665,0.03111443075826041
5632.391624545562,0.030616705018472936
5602.996265269851,0.03182233703539067
5610.485294561177,0.03484584763409721
5563.5581918066855,0.03589803433585891
5675.558769385801,0.02861760877011886
5653.649406072701,0.03161176458994465
5719.014689391386,0.027197905196525426
5662.09875509062,0.02891628484918059
5672.135859257631,0.031572793762667285
5657.432339194817,0.03134994635810964
5736.535771564003,0.02787831281054546
5568.588941366153,0.03510806133609357
5565.859349790555,0.03563055405412512
5625.18661814621,0.027976448344036956
5680.572796106235,0.031264506800823814
5642.678116190311,0.031173600331397894
5616.532161015516,0.03311499030378799
5532.598835943337,0.0406706632863436
5722.768071002245,0.027061962672463608
5671.592314207509,0.028812357488065158
5584.0101577732685,0.03254648274582153
5594.977405329684,0.032543435626397735
5749.33150842335,0.02557021910427489
5663.435093721084,0.03139183461766686
5732.447192837717,0.026896380597180563
5749.450523276735,0.027116367871113402
5650.084623941105,0.03257406399725653
5633.498190403542,0.030923305676949665
5590.125625765726,0.035292158862582225
5594.601280217978,0.03444168018307911
5700.786664591994,0.02861501059059174
5699.190532892045,0.025535820967414097
5765.718130531797,0.023810586908475043
5798.71618960467,0.02266899881266352
5690.39020062852,0.028637499189551847
5650.249653004259,0.027989330198794272
5735.097741285051,0.030197082630634395
5811.492825986092,0.02362679964782976
5773.714101791643,0.02603231082377357
5670.352866852587,0.03175800298452436
5586.830093520264,0.03193102266922944
5722.506989339118,0.025954714501591446
5582.614059868548,0.03501514638642479
5655.455200496776,0.029949778182576027
5682.343284119178,0.03002119923411542
5704.021013662492,0.0272565271166767
5642.423893733168,0.030063309168970962
5667.728642913406,0.02835934034554799
5681.407907495085,0.02926434648526581
5693.56310311304,0.030016297310249695
5702.6425221774825,0.027953573775441297
5714.379914125579,0.028634354948791515
5579.345944078052,0.0323465000546719
5722.235147857073,0.027668048029505666
5667.19991503794,0.02790833527588975
5756.578712461149,0.02465545548608699
5733.246718827514,0.025636961258752304
5619.38009561318,0.03438551922040944
5643.478630270238,0.0330434833218105
5637.4365694124745,0.03360750732558962
5695.344096915055,0.028769473815827874
5680.205170355412,0.028023824924910914
5635.4491132511375,0.03006160883290519
5587.416773178686,0.031950937219177175
5609.572035480629,0.03310768584707435
5595.912229423255,0.03114204141280552
5692.795091377821,0.02572138589244354
5702.469259254969,0.031702322349594164
5588.954667381827,0.03516701096542518
5729.574729876792,0.02757974478201854
5728.622136659485,0.024466626220049255
5701.222892468497,0.028476524959399858
5670.508115438567,0.031829604406225585
5642.80146818847,0.03216736389460102
5724.421060536476,0.028132531591036188
5663.011576698958,0.030662227550689192
5610.55447478261,0.0299536133347247
5584.44703619631,0.033783860066208
5781.704665276658,0.02664154982153416
5706.025438302644,0.029826076894014803
5742.967033607693,0.027389043530077515
5640.220587175389,0.033338303795924694
5695.422013912834,0.02917338915529392
5711.929185780898,0.027656976056536938
5664.202642802445,0.027941693486449527
5812.949648473159,0.024475083859918846
5657.079812565678,0.030819739547944203
5643.768880446132,0.031051002311176756
5660.476251398725,0.0298765533066443
5860.708952370191,0.02225633892775072
5725.275850015586,0.02557020128092426
5607.374344698992,0.032839932972215186
5671.727044816317,0.02793144089417684
5651.78475712897,0.030168301839940466
5615.498109375291,0.034250265172019505
5605.7156013070735,0.03609222541918446
5663.302749592518,0.029752140930034598
5686.367357542857,0.02798672365659054
5551.598042658029,0.0366063168607635
5683.333798284367,0.031036133011517395
5687.12973751712,0.027237257257931868
5632.934775684239,0.031772560610563376
5724.3228386215105,0.02624010892563505
5615.698371143032,0.031966122028590366
5730.5053693477585,0.028644658980661496
5639.640623343402,0.02925332183407096
5735.34359839085,0.02692289461725367
5651.871323842127,0.03147609519311258
5599.394345672698,0.03297405581019826
5607.592647368941,0.03100809032611566
5720.225525505346,0.028297270267316075
5681.185184027935,0.029576673659865226
5564.968624896933,0.033868719820650955
5746.631548398647,0.026182232416816983
5657.671760682895,0.03134813460875089
5695.548908988334,0.030454733441008297
5594.249993308505,0.03540341085795226
5740.251399183225,0.028726643046902273
5595.566792450245,0.03128588313438205
5640.980889691848,0.032482335337015264
5547.460853066872,0.035159854423955736
5814.7145420971665,0.022528383868273556
5628.3422525706565,0.03309646713410659
5622.872303360482,0.030074743041693545
5832.508478913044,0.021438374641554653
5702.290617899296,0.02985946817331893
5658.459279045867,0.03007400157209184
5560.127962603722,0.034636320386269806
5635.666720991416,0.030632868417669174
5678.539362839509,0.02806515166190367
5660.969926103436,0.028266851098558046
5725.977096157141,0.029178366486014146
5592.622804198145,0.03464650899270709
5609.9775327069265,0.029436851364352697
5634.6705524052195,0.031906243059691884
5708.858306052893,0.028787157667658356
5573.569278057809,0.03442640427180043
5620.948182072238,0.03101480907249566
5610.302401658648,0.03321943687379903
5641.305119941348,0.02863786678152178
5518.9689372687335,0.03744503931636808
5722.065308166805,0.02832680183556264
5651.123847990008,0.031057308374366915
5719.527354077335,0.025830903145708135
5677.51334555613,0.028288669869273468
5587.911325628421,0.03363288972828621
5629.141809597554,0.031211960964214167
5649.011598389236,0.03214461280488286
5757.905942204762,0.02438332207980116
5625.014316232419,0.03097423358946368
5613.6750734936695,0.03341569533303584
5672.677521864879,0.02966449423534889
5641.553533195514,0.0325007164401999
5638.637119063046,0.028923366798592507
5611.977742449383,0.03167853793776781
5616.822396528068,0.03125115042170754
5624.380152061639,0.03064440836446083
5656.624327781457,0.030012321297145452
5608.3358494133245,0.0336619111671745
5614.48897260463,0.03435342947153484
5636.972764838145,0.03219853055327575
5677.545512661422,0.030334953417561518
5660.7869506022,0.03317862231263925
5808.9148394469785,0.026445174912393087
5655.87738948628,0.03145395893011015
5625.723454112373,0.03146958761350463
5640.821729575525,0.03314668885539221
5647.363230263566,0.02908104557591667
5779.501723122648,0.025168602563132785
5619.159807375128,0.029628566939063447
5674.731558450065,0.029244804352975204
5590.999586854761,0.03437173632672312
5591.060857647402,0.03511541495430459
5625.126314679853,0.03130494110390528
5726.274700643371,0.026421276878742548
5620.8166376086065,0.03179131129644033
5712.78362842344,0.02882897127353329
5718.573861214075,0.026651220257494713
5725.528024848591,0.026709387138396445
5679.093691461264,0.029436706847371208
5707.02411381997,0.027328646128798373
5692.278974225817,0.02919875056259658
5709.7957445779775,0.027728448828900482
5642.537777071044,0.03242018959183565
5598.931388857245,0.03385252664986627
5796.896937475439,0.02423962310680385
5744.176231609527,0.025900932420941308
5646.289093924995,0.031007297754350547
5604.156095445685,0.03346916261885359
5791.648312451284,0.023301713610949504
5663.49111004651,0.03199296172504467
5669.373423889849,0.030979642797853313
5856.828940111423,0.023241978013894
5763.40806756965,0.024943479991037895
5585.244921237012,0.031649362433326826
5760.621803204208,0.02494264253462225
5603.260138596199,0.0343147053100189
5705.758666933704,0.02626085219553733
5641.579210483171,0.03175470265907725
5763.812976038789,0.02369226242396148
5740.739631109939,0.026638630595882527
5670.966642628056,0.03201633283740558
5715.583557378991,0.026473946694352383
5578.126971907931,0.03404935579155131
5638.976229298065,0.03045384390127
5691.0008929651995,0.030092096492487556
5573.308166716064,0.03456254955101899
5700.092688464172,0.027686832282904597
5774.710993612715,0.024044972003163658
5693.278211974019,0.026484156048326456
5707.50711997201,0.028340417188964732
5640.729396959695,0.030256014043193325
5762.0223683481145,0.02524747313841143
5555.555353467016,0.03625513606986849
5607.713475961907,0.03235363026731156
5616.75857778729,0.0317621040663195
5698.981386793395,0.02543920671166944
5694.716391589641,0.02780879143011229
5729.7314020057765,0.02736076076759348
5647.760026672848,0.030903270688387784
5688.762832170024,0.02886105281540847
5763.697349579661,0.025708903254984948
5646.874650062952,0.029418724678148316
5671.140910453704,0.028363498660803444
5715.566422927557,0.02680671316399168
5633.778736645454,0.030337394321860563
5630.205961865714,0.03317365920166767
5728.420498541984,0.02715282737547532
5666.842304272165,0.032215064836408
5633.667122568817,0.03316083386855495
5703.600943173588,0.02736482172654023
5748.843342504765,0.02674395639761492
5706.489190516537,0.0288525477968463
5644.570247566963,0.030984590354959568
5598.832316272944,0.036797112026529716
5587.269713387977,0.03559350447162487
5603.626536267238,0.03168753683680813
5792.250917787445,0.024137084550754376
5715.665949072776,0.028551083070195684
5638.738206976071,0.030767317011130613
5726.643733543983,0.025041652799305234
5630.426172154067,0.03110798101915973
5759.583522025586,0.02509258685524167
5614.049401920185,0.03165571485924773
5658.9681909369765,0.030119865520178757
5590.008404267691,0.03428736243202084
5682.104876328029,0.027931481071980686
5656.940847997313,0.02731042922038396
5585.321306647842,0.03574555414572905
5647.951418459788,0.032901461557853076
5651.857316459222,0.0321470060324012
5645.032992841594,0.03173169397280063
5571.6818566498905,0.03488786304051913
5671.213353910598,0.028002018925677042
5579.408493467308,0.03217586215097298
5708.209038101756,0.028507603158686806
5742.6067871291025,0.02294843066690925
5697.915729847849,0.028913790627459128
5686.531314101189,0.0332180675647609
5745.214829987577,0.02542492501674377
5741.028564427314,0.026414731771849224
5600.408793868504,0.03287784735298017
5753.380768394898,0.029186688005500526
5660.162440098345,0.03379900177959766
5648.5581819315275,0.03060308184394782
5619.536611747241,0.032524630168266795
5664.9230668458695,0.03160267077664038
5602.97219426592,0.03374845239320647
5634.703296537904,0.03236537086379471
5681.674297347308,0.031282959501569806
5651.505173975116,0.030128669114787156
5670.957087286904,0.03195562143858235
5632.174913583825,0.028118748745904858
5642.228314683701,0.033443901767705723
5756.210363978794,0.025933694242810706
5687.745621965511,0.027438083175788337
5714.406862104138,0.026505064134209666
5614.877012914805,0.03036948863814032
5686.699888598388,0.03053446337379688
5767.108811411332,0.026564447833015578
5702.889575878,0.02768419736154568
5712.615270968587,0.026678147875563905
5565.052228831209,0.036239541536582154
5708.131490628328,0.031406272159543926
5546.992235022724,0.034962601178813724
5743.1440459692585,0.025729974638220632
5666.866471092483,0.030081871880961165
5658.753790799068,0.03129660508063375
5774.150122415995,0.022987048024667608
5713.173647188066,0.028813199643126963
5686.883521289898,0.028386329283188756
5665.789256677266,0.028807208932895716
5652.084002394499,0.02875741473629013
5697.221848238335,0.02848884167243373
5673.095321677531,0.030410819844690448
5583.494129612572,0.03174502814181997
5815.5428145568185,0.020931566071735158
5650.011079472094,0.028934400785164203
5622.872059394559,0.0302744799526785
5612.145455262287,0.03445948616832869
5628.06828275131,0.0353696336089575
5614.036615042774,0.031417968195719834
5650.813445250888,0.026733396772951355
5692.289791221847,0.02911436671926107
5706.053629012552,0.02790040617994664
5743.111264237081,0.025797764499658458
5861.026028480171,0.021673048895317727
5579.916596611562,0.03558606156200127
5781.273545404312,0.02424451660168487
5575.94541874269,0.03526145460292553
5584.12572527844,0.033815269165178276
5555.418494050645,0.03812678090234215
5735.901272468951,0.026094306871044907
5742.682728502212,0.026107269538265265
5548.507664614114,0.035274443152667395
5663.617196076112,0.03214925105895181
5690.90803125217,0.0273140974191553
5682.443050030324,0.033100558376977104
5645.578553587458,0.029429747311779702
5629.353133939356,0.03285685567289412
5714.938928292033,0.027154389566411093
5619.154261029373,0.03528096092851773
5650.737366084638,0.03007703020588501
5695.342408556674,0.026658115308470596
5621.62439708308,0.033704548523266514
5608.440740051351,0.03294926036514294
5689.849482294482,0.0315783833900878
5610.52286542279,0.03389862441121629
5768.807037223854,0.023747151069644472
5635.318040234103,0.032913659976943524
5574.277998700676,0.032784267553352384
5678.260511901332,0.029561345343755718
5630.15765523655,0.03225537612626722
5632.826577483038,0.034572311825991686
5740.218177653801,0.024392431945484613
5578.920715158207,0.03717011085789362
5635.163969496931,0.031777920653915666
5630.348052585479,0.0326752302001105
5711.329957626588,0.029940938010085374
5689.007639777474,0.029150440637271454
5657.547277281895,0.03199169621677716
5698.244060874184,0.029090364683853166
5698.633577141677,0.028714741977310346
5661.322368555812,0.02901167206100186
5592.061995367962,0.03526158026114909
5801.712147718266,0.024350546668829562
5751.577403376869,0.023867600500101907
5586.315218063696,0.033668392245505406
5621.1530610017735,0.030396786274444428
5682.6354430816,0.02731450943868602
5622.2512168043295,0.030365902353210694
5807.942952002988,0.023898866052489944
5694.0991235889205,0.02932875662769407
5802.856531226797,0.02379611096477148
5671.806887335762,0.02937637534115261
5608.8671746010705,0.03326549099877133
5686.55120932966,0.028993214923407774
5542.641931179387,0.03383808836780049
5623.880729821012,0.03198207590588414
5827.0215106651485,0.022890301817389616
5660.57437072306,0.030289383904386208
5780.543419416387,0.026190265745235662
5597.675800558883,0.03414216354363467
5740.195196302469,0.024337652707981845
5568.685751759723,0.033344851753075645
5649.90968938686,0.03070152800295021
5764.492312289571,0.024902774136467326
5764.782166853395,0.026540523214764716
5784.689714573778,0.02690486661461475
5764.057568941583,0.026910206974913364
5688.447400268922,0.031643175976079144
5656.344706592556,0.03192505080497111
5652.806889718205,0.032135784191491525
5650.7980100279,0.029818045769549693
5703.540367946064,0.027148119792177974
5776.985542331075,0.02507330454985737
5716.518542542625,0.02695393146994197
5697.730166471278,0.029117979685500023
5547.802616439078,0.03495080162203186
5731.57410153393,0.028155812190089405
5597.363254963293,0.03360353973232181
5711.812241555923,0.029110960486467496
5699.331090010265,0.02893828992316988
5659.754063119195,0.028868269921055845
5593.839958371184,0.032953914622272054
5749.23291368887,0.028391903914914862
5729.174523842507,0.025457355144203397
5635.439648119074,0.029612048109619996
5689.730266173318,0.026950326265770014
5659.06173097567,0.030630220260190185
5686.623854627949,0.028116467736278836
5686.563516126566,0.028575605171155014
5666.635155432814,0.03291683936971089
5667.760398334735,0.03145647406238097
5619.2822080470305,0.03171637528626286
5638.715777466922,0.03380212368350403
5635.123337009717,0.03171270943452898
5726.135264710703,0.024378530417877686
5531.722179685483,0.036896244551235455
5659.9324256595655,0.03270898826616374
5651.2253926800295,0.030982945516262288
5719.933036544063,0.02867534557628772
5615.441419785001,0.03191303830753965
5586.743937588291,0.032111596635437556
5643.025005671538,0.027798219289382226
5589.429542441436,0.03350315743419412
5661.937305425659,0.030179535448614972
5665.928006864398,0.028817468892436072
5731.4438888234545,0.02808994583905681
5610.356894326593,0.03167493955015797
5490.513693518,0.03965330425546631
5658.376139275675,0.03136522122192364
5753.438605111116,0.02725755888194018
5586.248721562491,0.032820788619094585
5640.98225892437,0.03122231144397883
5519.829711525203,0.03889558957071678
5669.9573776298475,0.027073895417019014
5609.579453113917,0.03298588586193224
5692.564346179594,0.028928729165681386
5700.721577040166,0.025887685711122
5656.460848277453,0.02944429485561461
5640.378838144972,0.03315155277113467
5707.59719330914,0.027345014729003123
5636.819256586228,0.031324457577112705
5743.545706627394,0.029526613215458478
5732.658209841407,0.0272820624516978
5621.708072525204,0.033984925288248855
5828.900762357854,0.021857048080713565
5727.923791288039,0.026314396405091037
5685.79997503508,0.027480236601021377
5641.439936536093,0.03166549549988055
5641.0656242229925,0.031060043956537102
5612.4605325738585,0.0307270198995829
5683.1093760052545,0.02749431796874245
5641.226780760243,0.02851938530833487
5688.8772149413935,0.030463174414009524
5581.620045108091,0.03152853960922184
5783.538081866544,0.023133312706317456
5675.562091455411,0.030862074992166286
5819.31583568308,0.02282958578536967
5697.757093788357,0.028073524767998313
5648.816258164885,0.029718308828066954
5543.597727558506,0.03636164373256543
5870.398751854764,0.02041216951908612
